Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,ElectricityBill
10,20.0,0.0,17.0,7.0,0,7,Gwadar,Quetta Electric Supply Company (QESCO),379,14782.33
17,23.0,2.0,10.0,1.0,0,7,Multan,Multan Electric Power Company (MEPCO),489,20291.27
12,22.0,3.0,14.0,12.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),519,21840.36
12,22.0,1.0,17.0,1.0,0,8,Multan,Multan Electric Power Company (MEPCO),572,24609.33
9,21.0,1.0,10.0,1.0,0,2,Lahore,Lahore Electric Supply Company (LESCO),318,11857.8
13,22.0,1.0,8.0,12.0,0,6,Lahore,Lahore Electric Supply Company (LESCO),632,27996.28
21,23.0,1.0,20.0,12.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),645,28745.28
14,22.0,0.0,3.0,1.0,0,3,Faisalabad,Faisalabad Electric Supply Company (FESCO),515,21631.38
19,22.0,0.0,15.0,1.0,0,11,Bahawalpur,Multan Electric Power Company (MEPCO),623,27477.74
11,23.0,2.0,13.0,1.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),603,26325.44
8,19.0,2.0,3.0,1.0,0,8,Lahore,Lahore Electric Supply Company (LESCO),462,18925.45
12,23.0,2.0,4.0,12.0,0,8,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),520,21892.6
16,23.0,1.0,13.0,12.0,0,7,Sukkur,Sukkur Electric Power Company (SEPCO),643,28630.05
23,23.0,1.0,12.0,1.0,0,11,Multan,Multan Electric Power Company (MEPCO),416,16598.51
9,18.0,3.0,22.0,7.0,0,4,Rawalpindi,Islamabad Electric Supply Company (IESCO),544,23146.48
12,23.0,2.0,11.0,1.0,0,4,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),542,23041.99
12,22.0,1.0,3.0,1.0,0,7,Karachi,K-Electric (KE),372,14446.73
21,22.0,0.0,19.0,1.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),706,32297.49
17,22.0,3.0,7.0,1.0,0,6,Islamabad,Islamabad Electric Supply Company (IESCO),442,17913.74
14,23.0,2.0,8.0,1.0,0,2,Sialkot,Gujranwala Electric Power Company (GEPCO),470,19330.14
17,23.0,2.0,4.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),431,17357.3
7,20.0,3.0,8.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),340,12912.55
16,23.0,1.0,3.0,1.0,0,12,Peshawar,Peshawar Electric Supply Company (PESCO),301,11042.77
11,22.0,2.0,3.0,1.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),540,22937.5
14,22.0,3.0,21.0,1.0,0,8,Abbottabad,Peshawar Electric Supply Company (PESCO),730,33830.98
22,22.0,1.0,22.0,1.0,0,1,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),507,21213.42
23,22.0,1.0,21.0,1.0,0,8,Sukkur,Sukkur Electric Power Company (SEPCO),719,33128.13
22,22.0,3.0,3.0,1.0,0,9,Peshawar,Peshawar Electric Supply Company (PESCO),552,23564.43
7,21.0,0.0,20.0,7.0,0,8,Gwadar,Quetta Electric Supply Company (QESCO),581,25085.5
22,23.0,2.0,5.0,12.0,0,12,Multan,Multan Electric Power Company (MEPCO),679,30704.2
7,19.0,3.0,6.0,1.0,0,5,Faisalabad,Faisalabad Electric Supply Company (FESCO),357,13727.58
23,22.0,3.0,11.0,1.0,0,2,Gwadar,Quetta Electric Supply Company (QESCO),400,15789.14
16,23.0,0.0,16.0,1.0,0,3,Islamabad,Islamabad Electric Supply Company (IESCO),471,19380.72
22,22.0,2.0,12.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),441,17863.15
5,22.0,1.0,10.0,7.0,0,5,Islamabad,Islamabad Electric Supply Company (IESCO),588,25478.64
7,18.0,1.0,13.0,1.0,0,11,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),474,19532.48
12,22.0,3.0,21.0,1.0,0,7,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),579,24975.04
23,23.0,1.0,15.0,1.0,0,11,Multan,Multan Electric Power Company (MEPCO),637,28284.36
23,22.0,3.0,9.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),626,27650.59
16,22.0,0.0,17.0,1.0,0,1,Peshawar,Peshawar Electric Supply Company (PESCO),419,16750.27
18,23.0,0.0,4.0,1.0,0,3,Multan,Multan Electric Power Company (MEPCO),378,14734.39
8,18.0,0.0,11.0,1.0,0,2,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),296,10826.23
16,23.0,2.0,17.0,12.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),745,34789.42
20,23.0,1.0,5.0,1.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),381,14878.22
13,23.0,0.0,19.0,12.0,0,2,Islamabad,Islamabad Electric Supply Company (IESCO),437,17660.81
9,22.0,3.0,20.0,1.0,0,3,Hyderabad,Hyderabad Electric Supply Company (HESCO),526,22206.07
10,22.0,2.0,12.0,1.0,0,8,Hyderabad,Hyderabad Electric Supply Company (HESCO),361,13919.36
12,23.0,0.0,13.0,1.0,0,5,Karachi,K-Electric (KE),507,21213.42
7,18.0,2.0,6.0,1.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),317,11809.86
19,22.0,3.0,19.0,1.0,0,11,Hyderabad,Hyderabad Electric Supply Company (HESCO),682,30877.05
13,23.0,2.0,22.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),657,29436.66
7,22.0,3.0,21.0,1.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),721,33255.93
17,23.0,1.0,8.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),549,23407.7
12,22.0,1.0,11.0,1.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),445,18065.5
8,21.0,2.0,16.0,1.0,0,3,Lahore,Lahore Electric Supply Company (LESCO),471,19380.72
11,22.0,3.0,7.0,1.0,0,4,Quetta,Quetta Electric Supply Company (QESCO),347,13248.15
14,22.0,2.0,4.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),274,9898.96
6,21.0,3.0,3.0,1.0,0,2,Abbottabad,Peshawar Electric Supply Company (PESCO),249,8845.25
19,23.0,2.0,15.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),694,31568.43
18,22.0,2.0,11.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),570,24504.84
9,17.0,1.0,5.0,1.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),441,17863.15
12,22.0,1.0,19.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),408,16193.83
8,23.0,3.0,4.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),418,16699.68
11,23.0,1.0,19.0,1.0,0,1,Abbottabad,Peshawar Electric Supply Company (PESCO),441,17863.15
16,22.0,0.0,16.0,1.0,0,3,Karachi,K-Electric (KE),491,20392.44
10,21.0,0.0,12.0,1.0,0,2,Bahawalpur,Multan Electric Power Company (MEPCO),235,8255.17
12,22.0,0.0,16.0,1.0,0,8,Sialkot,Gujranwala Electric Power Company (GEPCO),602,26267.82
7,18.0,3.0,8.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),526,22206.07
11,23.0,0.0,3.0,12.0,0,4,Lahore,Lahore Electric Supply Company (LESCO),365,14111.13
6,22.0,2.0,16.0,1.0,0,8,Quetta,Quetta Electric Supply Company (QESCO),466,19127.8
11,22.0,3.0,16.0,1.0,0,5,Peshawar,Peshawar Electric Supply Company (PESCO),481,19886.58
20,22.0,0.0,12.0,1.0,0,3,Rawalpindi,Islamabad Electric Supply Company (IESCO),602,26267.82
22,23.0,2.0,10.0,1.0,0,7,Karachi,K-Electric (KE),494,20544.2
20,23.0,2.0,17.0,1.0,0,11,Faisalabad,Faisalabad Electric Supply Company (FESCO),616,27074.44
5,23.0,0.0,19.0,1.0,0,9,Faisalabad,Faisalabad Electric Supply Company (FESCO),339,12864.61
14,23.0,0.0,17.0,1.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),540,22937.5
6,19.0,2.0,13.0,1.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),454,18520.77
18,23.0,2.0,9.0,12.0,0,9,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),730,33830.98
19,23.0,1.0,5.0,1.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),582,25141.66
10,19.0,0.0,13.0,1.0,0,3,Sialkot,Gujranwala Electric Power Company (GEPCO),262,9393.18
13,23.0,1.0,22.0,1.0,0,9,Lahore,Lahore Electric Supply Company (LESCO),691,31395.58
21,23.0,1.0,5.0,12.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),636,28226.74
13,22.0,0.0,15.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),548,23355.46
14,22.0,3.0,9.0,12.0,0,1,Rawalpindi,Islamabad Electric Supply Company (IESCO),750,35108.89
6,21.0,0.0,19.0,1.0,0,7,Faisalabad,Faisalabad Electric Supply Company (FESCO),407,16143.24
16,23.0,1.0,19.0,1.0,0,10,Quetta,Quetta Electric Supply Company (QESCO),697,31741.27
16,22.0,3.0,22.0,1.0,0,8,Karachi,K-Electric (KE),794,37920.3
18,23.0,1.0,16.0,1.0,0,6,Abbottabad,Peshawar Electric Supply Company (PESCO),570,24504.84
7,21.0,0.0,8.0,1.0,0,1,Multan,Multan Electric Power Company (MEPCO),402,15890.31
8,17.0,0.0,5.0,1.0,0,2,Multan,Multan Electric Power Company (MEPCO),258,9224.59
16,22.0,1.0,14.0,1.0,0,5,Sukkur,Sukkur Electric Power Company (SEPCO),419,16750.27
12,22.0,0.0,5.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),282,10236.15
15,22.0,2.0,18.0,12.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),604,26383.05
16,23.0,1.0,22.0,1.0,0,11,Peshawar,Peshawar Electric Supply Company (PESCO),512,21474.65
23,22.0,1.0,14.0,1.0,0,3,Peshawar,Peshawar Electric Supply Company (PESCO),603,26325.44
14,22.0,2.0,22.0,1.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),655,29321.43
6,23.0,1.0,9.0,1.0,0,6,Rawalpindi,Islamabad Electric Supply Company (IESCO),549,23407.7
17,22.0,0.0,12.0,1.0,0,11,Faisalabad,Faisalabad Electric Supply Company (FESCO),414,16497.34
11,23.0,1.0,14.0,1.0,0,7,Rawalpindi,Islamabad Electric Supply Company (IESCO),637,28284.36
5,19.0,0.0,15.0,1.0,0,7,Peshawar,Peshawar Electric Supply Company (PESCO),329,12385.18
8,22.0,2.0,14.0,1.0,0,10,Karachi,K-Electric (KE),430,17306.71
22,22.0,0.0,7.0,1.0,0,3,Lahore,Lahore Electric Supply Company (LESCO),402,15890.31
21,23.0,1.0,21.0,1.0,0,7,Hyderabad,Hyderabad Electric Supply Company (HESCO),760,35747.85
6,18.0,0.0,14.0,7.0,0,1,Sialkot,Gujranwala Electric Power Company (GEPCO),470,19330.14
5,17.0,1.0,6.0,1.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),307,11330.43
21,23.0,3.0,20.0,1.0,0,8,Multan,Multan Electric Power Company (MEPCO),805,38623.15
23,23.0,1.0,19.0,12.0,0,1,Lahore,Lahore Electric Supply Company (LESCO),757,35556.16
12,22.0,2.0,14.0,1.0,0,8,Islamabad,Islamabad Electric Supply Company (IESCO),486,20139.51
5,18.0,3.0,6.0,1.0,0,12,Faisalabad,Faisalabad Electric Supply Company (FESCO),294,10741.93
20,22.0,1.0,4.0,1.0,0,2,Sukkur,Sukkur Electric Power Company (SEPCO),267,9603.92
14,22.0,1.0,19.0,1.0,0,5,Bahawalpur,Multan Electric Power Company (MEPCO),692,31453.2
13,22.0,1.0,14.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),615,27016.82
15,23.0,1.0,3.0,1.0,0,10,Karachi,K-Electric (KE),477,19684.24
12,23.0,0.0,18.0,12.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),707,32361.39
11,23.0,1.0,21.0,1.0,0,2,Multan,Multan Electric Power Company (MEPCO),390,15309.71
8,19.0,2.0,4.0,7.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),425,17053.78
22,23.0,0.0,20.0,12.0,0,11,Multan,Multan Electric Power Company (MEPCO),644,28687.67
10,19.0,3.0,9.0,1.0,0,7,Lahore,Lahore Electric Supply Company (LESCO),336,12720.78
19,23.0,3.0,8.0,12.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),632,27996.28
21,22.0,0.0,18.0,12.0,0,5,Abbottabad,Peshawar Electric Supply Company (PESCO),784,37281.34
13,23.0,0.0,4.0,12.0,0,7,Quetta,Quetta Electric Supply Company (QESCO),557,23825.66
22,23.0,0.0,17.0,1.0,0,10,Peshawar,Peshawar Electric Supply Company (PESCO),475,19583.07
15,23.0,2.0,17.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),659,29551.89
16,23.0,3.0,3.0,1.0,0,12,Gwadar,Quetta Electric Supply Company (QESCO),614,26959.21
13,23.0,1.0,4.0,1.0,0,3,Lahore,Lahore Electric Supply Company (LESCO),461,18874.87
5,20.0,3.0,7.0,7.0,0,5,Sukkur,Sukkur Electric Power Company (SEPCO),553,23616.68
9,19.0,0.0,20.0,1.0,0,5,Abbottabad,Peshawar Electric Supply Company (PESCO),468,19228.97
19,22.0,3.0,6.0,1.0,0,9,Abbottabad,Peshawar Electric Supply Company (PESCO),622,27420.13
15,22.0,0.0,13.0,1.0,0,4,Lahore,Lahore Electric Supply Company (LESCO),579,24975.04
22,23.0,2.0,9.0,1.0,0,12,Quetta,Quetta Electric Supply Company (QESCO),501,20899.95
9,21.0,2.0,22.0,1.0,0,12,Lahore,Lahore Electric Supply Company (LESCO),684,30992.28
6,22.0,1.0,8.0,7.0,0,3,Faisalabad,Faisalabad Electric Supply Company (FESCO),358,13775.53
23,23.0,2.0,18.0,1.0,0,1,Multan,Multan Electric Power Company (MEPCO),541,22989.74
18,22.0,3.0,19.0,1.0,0,5,Rawalpindi,Islamabad Electric Supply Company (IESCO),537,22780.76
23,23.0,3.0,13.0,1.0,0,12,Islamabad,Islamabad Electric Supply Company (IESCO),542,23041.99
9,21.0,0.0,9.0,7.0,0,4,Rawalpindi,Islamabad Electric Supply Company (IESCO),318,11857.8
13,22.0,3.0,20.0,1.0,0,6,Quetta,Quetta Electric Supply Company (QESCO),497,20695.95
6,18.0,2.0,15.0,1.0,0,10,Peshawar,Peshawar Electric Supply Company (PESCO),519,21840.36
20,23.0,2.0,17.0,12.0,0,7,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),683,30934.66
5,18.0,0.0,11.0,1.0,0,7,Rawalpindi,Islamabad Electric Supply Company (IESCO),337,12768.72
21,22.0,0.0,4.0,1.0,0,2,Faisalabad,Faisalabad Electric Supply Company (FESCO),462,18925.45
22,22.0,0.0,15.0,1.0,0,10,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),460,18824.28
6,23.0,2.0,11.0,1.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),463,18976.04
9,21.0,2.0,10.0,1.0,0,4,Lahore,Lahore Electric Supply Company (LESCO),401,15839.73
23,23.0,2.0,21.0,12.0,0,7,Abbottabad,Peshawar Electric Supply Company (PESCO),907,45140.48
21,22.0,1.0,13.0,12.0,0,5,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),566,24295.86
17,22.0,1.0,9.0,1.0,0,7,Abbottabad,Peshawar Electric Supply Company (PESCO),588,25478.64
15,22.0,2.0,8.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),566,24295.86
12,22.0,1.0,14.0,12.0,0,12,Bahawalpur,Multan Electric Power Company (MEPCO),714,32808.66
16,23.0,2.0,20.0,1.0,0,1,Gwadar,Quetta Electric Supply Company (QESCO),720,33192.03
18,23.0,2.0,4.0,1.0,0,4,Peshawar,Peshawar Electric Supply Company (PESCO),523,22049.34
19,22.0,3.0,7.0,1.0,0,11,Hyderabad,Hyderabad Electric Supply Company (HESCO),493,20493.61
10,19.0,2.0,18.0,1.0,0,10,Quetta,Quetta Electric Supply Company (QESCO),468,19228.97
14,23.0,2.0,18.0,12.0,0,4,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),702,32041.91
11,22.0,3.0,14.0,1.0,0,5,Rawalpindi,Islamabad Electric Supply Company (IESCO),694,31568.43
20,22.0,1.0,10.0,1.0,0,11,Multan,Multan Electric Power Company (MEPCO),433,17458.47
8,22.0,1.0,22.0,1.0,0,5,Rawalpindi,Islamabad Electric Supply Company (IESCO),527,22258.32
13,22.0,3.0,17.0,1.0,0,10,Gwadar,Quetta Electric Supply Company (QESCO),641,28514.82
18,22.0,0.0,15.0,1.0,0,6,Sukkur,Sukkur Electric Power Company (SEPCO),527,22258.32
15,22.0,2.0,13.0,1.0,0,10,Karachi,K-Electric (KE),512,21474.65
15,22.0,3.0,4.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),533,22571.79
8,22.0,3.0,3.0,7.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),480,19836.0
6,22.0,0.0,17.0,1.0,0,8,Bahawalpur,Multan Electric Power Company (MEPCO),469,19279.55
11,22.0,2.0,5.0,1.0,0,7,Bahawalpur,Multan Electric Power Company (MEPCO),477,19684.24
22,22.0,0.0,10.0,1.0,0,9,Multan,Multan Electric Power Company (MEPCO),582,25141.66
16,23.0,0.0,10.0,1.0,0,2,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),413,16446.75
8,22.0,3.0,11.0,1.0,0,6,Hyderabad,Hyderabad Electric Supply Company (HESCO),419,16750.27
14,23.0,0.0,16.0,12.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),473,19481.9
16,22.0,2.0,16.0,1.0,0,12,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),501,20899.95
15,22.0,3.0,17.0,1.0,0,7,Abbottabad,Peshawar Electric Supply Company (PESCO),588,25478.64
18,23.0,0.0,15.0,1.0,0,5,Multan,Multan Electric Power Company (MEPCO),575,24766.06
14,23.0,3.0,3.0,12.0,0,1,Quetta,Quetta Electric Supply Company (QESCO),708,32425.28
8,23.0,3.0,21.0,1.0,0,2,Sialkot,Gujranwala Electric Power Company (GEPCO),635,28169.13
13,23.0,3.0,3.0,1.0,0,10,Multan,Multan Electric Power Company (MEPCO),460,18824.28
12,22.0,0.0,19.0,12.0,0,12,Karachi,K-Electric (KE),543,23094.23
15,23.0,1.0,17.0,1.0,0,5,Sialkot,Gujranwala Electric Power Company (GEPCO),446,18116.08
7,22.0,3.0,12.0,1.0,0,2,Hyderabad,Hyderabad Electric Supply Company (HESCO),531,22467.3
9,22.0,0.0,22.0,1.0,0,10,Abbottabad,Peshawar Electric Supply Company (PESCO),545,23198.72
23,22.0,3.0,7.0,1.0,0,3,Sialkot,Gujranwala Electric Power Company (GEPCO),590,25590.96
12,22.0,3.0,8.0,12.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),704,32169.7
17,22.0,3.0,3.0,1.0,0,5,Abbottabad,Peshawar Electric Supply Company (PESCO),540,22937.5
16,22.0,2.0,20.0,12.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),717,33000.34
6,19.0,0.0,7.0,1.0,0,3,Bahawalpur,Multan Electric Power Company (MEPCO),377,14686.45
17,23.0,1.0,13.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),477,19684.24
6,18.0,1.0,22.0,1.0,0,4,Multan,Multan Electric Power Company (MEPCO),570,24504.84
20,22.0,3.0,16.0,1.0,0,7,Multan,Multan Electric Power Company (MEPCO),537,22780.76
10,19.0,0.0,8.0,1.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),436,17610.23
21,23.0,3.0,3.0,1.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),418,16699.68
23,23.0,1.0,18.0,1.0,0,11,Rawalpindi,Islamabad Electric Supply Company (IESCO),618,27189.67
6,20.0,0.0,9.0,1.0,0,11,Bahawalpur,Multan Electric Power Company (MEPCO),447,18166.67
15,23.0,1.0,11.0,1.0,0,3,Sargodha,Faisalabad Electric Supply Company (FESCO),632,27996.28
17,22.0,1.0,17.0,1.0,0,3,Karachi,K-Electric (KE),528,22310.56
10,21.0,2.0,19.0,1.0,0,2,Sargodha,Faisalabad Electric Supply Company (FESCO),367,14207.02
15,23.0,1.0,9.0,12.0,0,2,Multan,Multan Electric Power Company (MEPCO),445,18065.5
5,18.0,2.0,13.0,1.0,0,3,Abbottabad,Peshawar Electric Supply Company (PESCO),394,15501.48
21,23.0,0.0,8.0,1.0,0,7,Karachi,K-Electric (KE),553,23616.68
5,19.0,3.0,4.0,1.0,0,12,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),278,10067.56
9,18.0,2.0,6.0,1.0,0,8,Karachi,K-Electric (KE),319,11905.74
20,22.0,2.0,15.0,1.0,0,3,Karachi,K-Electric (KE),665,29897.59
22,22.0,0.0,19.0,1.0,0,3,Sargodha,Faisalabad Electric Supply Company (FESCO),671,30243.28
18,23.0,0.0,17.0,1.0,0,7,Sialkot,Gujranwala Electric Power Company (GEPCO),654,29263.82
14,22.0,0.0,8.0,1.0,0,2,Peshawar,Peshawar Electric Supply Company (PESCO),389,15261.77
16,23.0,2.0,20.0,12.0,0,1,Sialkot,Gujranwala Electric Power Company (GEPCO),793,37856.4
18,22.0,1.0,13.0,12.0,0,2,Sialkot,Gujranwala Electric Power Company (GEPCO),580,25029.33
14,23.0,0.0,18.0,1.0,0,11,Sukkur,Sukkur Electric Power Company (SEPCO),503,21004.44
7,17.0,3.0,5.0,1.0,0,4,Faisalabad,Faisalabad Electric Supply Company (FESCO),391,15357.65
9,21.0,1.0,16.0,1.0,0,2,Abbottabad,Peshawar Electric Supply Company (PESCO),436,17610.23
21,22.0,3.0,6.0,1.0,0,1,Rawalpindi,Islamabad Electric Supply Company (IESCO),629,27823.44
11,22.0,3.0,15.0,1.0,0,12,Gwadar,Quetta Electric Supply Company (QESCO),462,18925.45
9,20.0,1.0,5.0,1.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),278,10067.56
5,23.0,2.0,7.0,1.0,0,1,Rawalpindi,Islamabad Electric Supply Company (IESCO),306,11282.48
21,22.0,2.0,5.0,1.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),433,17458.47
12,23.0,1.0,12.0,1.0,0,10,Rawalpindi,Islamabad Electric Supply Company (IESCO),528,22310.56
23,22.0,1.0,15.0,1.0,0,10,Islamabad,Islamabad Electric Supply Company (IESCO),569,24452.59
21,22.0,0.0,14.0,1.0,0,1,Peshawar,Peshawar Electric Supply Company (PESCO),396,15597.37
16,23.0,1.0,17.0,12.0,0,11,Multan,Multan Electric Power Company (MEPCO),755,35428.37
10,23.0,1.0,3.0,1.0,0,3,Sialkot,Gujranwala Electric Power Company (GEPCO),345,13152.27
19,22.0,1.0,8.0,1.0,0,12,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),553,23616.68
11,23.0,0.0,3.0,1.0,0,5,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),512,21474.65
5,23.0,1.0,14.0,1.0,0,11,Bahawalpur,Multan Electric Power Company (MEPCO),445,18065.5
9,19.0,2.0,15.0,1.0,0,10,Peshawar,Peshawar Electric Supply Company (PESCO),591,25647.13
9,17.0,3.0,8.0,1.0,0,11,Karachi,K-Electric (KE),399,15741.2
7,18.0,1.0,11.0,1.0,0,1,Hyderabad,Hyderabad Electric Supply Company (HESCO),411,16345.58
19,22.0,3.0,12.0,1.0,0,6,Karachi,K-Electric (KE),661,29667.12
13,23.0,1.0,17.0,1.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),613,26901.59
21,22.0,2.0,14.0,1.0,0,12,Karachi,K-Electric (KE),562,24086.88
14,22.0,3.0,8.0,12.0,0,4,Sargodha,Faisalabad Electric Supply Company (FESCO),459,18773.7
21,22.0,1.0,13.0,12.0,0,11,Sargodha,Faisalabad Electric Supply Company (FESCO),691,31395.58
14,22.0,2.0,21.0,1.0,0,8,Karachi,K-Electric (KE),517,21735.87
7,22.0,0.0,5.0,7.0,0,9,Sialkot,Gujranwala Electric Power Company (GEPCO),366,14159.07
9,17.0,2.0,18.0,1.0,0,9,Gwadar,Quetta Electric Supply Company (QESCO),541,22989.74
5,21.0,3.0,10.0,1.0,0,9,Sargodha,Faisalabad Electric Supply Company (FESCO),333,12576.95
23,23.0,3.0,3.0,1.0,0,9,Hyderabad,Hyderabad Electric Supply Company (HESCO),392,15405.59
18,22.0,2.0,14.0,12.0,0,9,Karachi,K-Electric (KE),654,29263.82
19,23.0,2.0,12.0,12.0,0,5,Sargodha,Faisalabad Electric Supply Company (FESCO),577,24870.55
11,22.0,2.0,19.0,1.0,0,1,Karachi,K-Electric (KE),683,30934.66
10,18.0,3.0,6.0,1.0,0,3,Karachi,K-Electric (KE),404,15991.48
21,23.0,3.0,14.0,12.0,0,12,Sialkot,Gujranwala Electric Power Company (GEPCO),802,38431.46
11,23.0,3.0,13.0,1.0,0,6,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),559,23930.15
12,23.0,0.0,7.0,1.0,0,1,Sukkur,Sukkur Electric Power Company (SEPCO),439,17761.98
7,21.0,3.0,17.0,1.0,0,1,Abbottabad,Peshawar Electric Supply Company (PESCO),574,24713.82
7,19.0,3.0,4.0,1.0,0,8,Sargodha,Faisalabad Electric Supply Company (FESCO),521,21944.85
18,23.0,0.0,4.0,1.0,0,1,Bahawalpur,Multan Electric Power Company (MEPCO),559,23930.15
23,23.0,3.0,9.0,1.0,0,2,Abbottabad,Peshawar Electric Supply Company (PESCO),634,28111.51
9,18.0,0.0,17.0,1.0,0,5,Sialkot,Gujranwala Electric Power Company (GEPCO),524,22101.58
9,17.0,3.0,22.0,1.0,0,10,Hyderabad,Hyderabad Electric Supply Company (HESCO),465,19077.21
20,22.0,0.0,19.0,1.0,0,9,Peshawar,Peshawar Electric Supply Company (PESCO),524,22101.58
12,23.0,1.0,14.0,12.0,0,6,Gwadar,Quetta Electric Supply Company (QESCO),652,29148.59
7,21.0,1.0,16.0,1.0,0,2,Abbottabad,Peshawar Electric Supply Company (PESCO),541,22989.74
6,20.0,1.0,18.0,1.0,0,11,Mirpur (AJK),Islamabad Electric Supply Company (IESCO),536,22728.52
20,23.0,1.0,12.0,1.0,0,4,Sukkur,Sukkur Electric Power Company (SEPCO),617,27132.05
12,22.0,0.0,15.0,1.0,0,3,Sukkur,Sukkur Electric Power Company (SEPCO),340,12912.55
23,23.0,3.0,18.0,1.0,0,8,Rawalpindi,Islamabad Electric Supply Company (IESCO),591,25647.13
5,18.0,2.0,20.0,1.0,0,12,Hyderabad,Hyderabad Electric Supply Company (HESCO),584,25253.98
21,22.0,0.0,12.0,12.0,0,9,Peshawar,Peshawar Electric Supply Company (PESCO),610,26728.75
15,22.0,1.0,20.0,1.0,0,6,Faisalabad,Faisalabad Electric Supply Company (FESCO),606,26498.29
5,22.0,2.0,7.0,7.0,0,2,Quetta,Quetta Electric Supply Company (QESCO),539,22885.25
5,23.0,1.0,17.0,1.0,0,12,Hyderabad,Hyderabad Electric Supply Company (HESCO),537,22780.76
17,22.0,0.0,19.0,12.0,0,4,Gwadar,Quetta Electric Supply Company (QESCO),633,28053.9
10,17.0,0.0,19.0,1.0,0,8,Hyderabad,Hyderabad Electric Supply Company (HESCO),397,15645.31
